domains,entityid,name
"4,29",1523402964676743168,En Terre Ferme - Yann Arthus Bertrand
"4,29",1519994115588460545,NFL Live
"4,29",1519268781977071616,Carentan
"4,29",1521797331238064128,"It Takes a Village Idiot, and I Married One"
"4,29",1517815298585333761,A League of Their Own Road Trip: Dingle to Dover
"4,29",1522514239281254400,バース・デイ
"4,29",1519979997758312449,Je peux le faire !
"4,29",1518887641789259776,Boston 25 News at 10PM
"4,29",1518161327469998081,National News Tonight
"4,29",1521239754972405760,私にも語らせて!好きの熱量プレゼンショー!
"4,29",1524344175541440512,No Body
"4,29",1522172342352318464,Túnel do Amor
"4,29",1523063388955299840,The Equalizer
"4,29",1519992426588385281,Another 48 HRS.
"4,29",1521074882330595328,Food PBBFT! Truck; Upturn Girls
"4,29",1522512544664936448,The Perfect Pitch
"4,29",1521232030356283393,Les voisins
"4,29",1524330130973216768,British Masters Masterclass: Harrington and Sullivan
"4,29",1524331663152455686,Emeril's Air Fryer Secret + FREE PANS
"4,29",1519068078524444672,Dalida
"4,29",1519616642333872130,Sky News with Sarah-Jane Mee
"4,29",1520337059931582464,Yorkshire Midwives on Call
"4,29",1523606017078009857,To Be Announced
"4,29",1522515422582505472,Reis
"4,29",1522153186420674560,Entertainment Tonight
"4,29",1520343002580873216,Try Again Tart; Pie Pressure
"4,29",1523238099475595264,Tyler Perry's Boo 2! A Madea Halloween
"4,29",1518545164989452289,Premier League Mornings
"4,29",1518906005530112000,"18h30, la suite"
"4,29",1517803886412632066,The View
"4,29",1522687627777826821,Box Box Box: Red Bull's First Win
"4,29",1523240441608499200,2021: Tampa Bay Buccaneers vs. New England Patriots
"4,29",1519266935162085376,12/13
"4,29",1522157724720529408,"C Ce Soir, le débat"
"4,29",1520346530875551744,Edu-macating Lucky
"4,29",1523979271240257536,Impeccable She Casuals
"4,29",1521069680693112832,L'avance immédiate pour les clients d'un organisme de services à la personne : qu'est-ce que c'est ?
"4,29",1521077272341483520,Greatest Sports Legends: Then and Now
"4,29",1522890176342618112,Pittsburgh Maulers vs. Houston Gamblers
"4,29",1517811238620647424,Jeopardy!
"4,29",1522885612696612865,Molly Mole
"4,29",1519994376440532992,The Friendship Turbulence
"4,29",1523965826193182720,"The Blind Date, the Cheapskate and the Primate"
"4,29",1524332789352439808,NEW Easiest & Fastest Way to do Makeup
"4,29",1523972281633894401,To Be Announced
"4,29",1522157724707958784,Dis-moi Coach
"4,29",1520344662191468544,Daniel's Friends Say No; Prince Wednesday Doesn't Want to Play
"4,29",1523980770641006592,The One Where Joey Moves Out
"4,29",1521796962978131968,Merchandise
"4,29",1520357012302798849,Bears in the Dark
"4,29",1522335143087665152,Alex & Laura
"4,29",1518182617882906625,Lake Life
"4,29",1521435446886076416,Adapto the Coyote
"4,29",1520708514619871233,Dreamer 乙
"4,29",1521960214202748929,When Chairs Fly
"4,29",1524339320156397568,Titanic
"4,29",1523778058406162432,L'Equipe de Greg
"4,29",1517815811657793538,CNN Newsroom With Poppy Harlow and Jim Sciutto
"4,29",1524344175801425921,Inogen Portable Oxygen - No More Tanks!
"4,29",1523771339571548161,Entertainment News On 5
"4,29",1521786551465746433,"Rich Kids, Skint Holiday"
"4,29",1519991222680449027,Big Fish in a Small Pawn
"4,29",1522879820769554432,Best of Mike Tomlin
"4,29",1519257592953933826,Broken Bond
"4,29",1524324534785961984,NewsCenter 5 EyeOpener at 6:00
"4,29",1522890946395795457,Road Wars
"4,29",1518174643953184768,Beefsquatch
"4,29",1523612013452161028,To Be Announced
"4,29",1520696765392990209,One Is Good. Two Is Better
"4,29",1524329917067894785,Up Pup and Away!; Abra-Ca-lifford!
"4,29",1519626010370580480,1981: Ayub Kalule v Sugar Ray Leonard
"4,29",1517810925272657921,The Cyber House Rules
"4,29",1517822269682184192,The Engagement Reaction
"4,29",1517811807527731201,Francis & Junita
"4,29",1517821709469900801,Double Trouble: Two Teen Sisters and Their Backstage Drama
"4,29",1523969970471768064,The Young and the Restless
"4,29",1519776815379668992,Africa
"4,29",1521788276134215682,The Best of Martin
"4,29",1521434075214450688,Journal de 13h
"4,29",1520709355032571904,Jack Hanna's Into the Wild
"4,29",1521068979204198400,Tammy
"4,29",1520353615755440129,A Problem House
"4,29",1521805666104463361,Siren's Song
"4,29",1523597627685670913,Lake Fork
"4,29",1523607290326097922,Cold Storage
"4,29",1519621322367635456,Gown and Out; Breaking Dad
"4,29",1523598191043612672,"Episode 7: Rachel Platten, Robin Thicke, Raven Symone, Cheryl Hines, Adrienne Houghton"
"4,29",1521788471601377280,バラバラ大作戦 ぺこぱポジティブNEWS
"4,29",1518179384112209920,Jurisdiction
"4,29",1519995128957456385,Table for Too Many
"4,29",1518530708725137408,Habitons demain
"4,29",1519633153630949376,Patient Zero and the Chocolate Fountain
"4,29",1521601614166978560,The One After Ross Says Rachel
"4,29",1519984761657208833,Car Repair Secrets!
"4,29",1522514941093105664,Jack - Prodigy
"4,29",1520341238230118401,Coyote Ugly
"4,29",1519627727749324800,WWE NXT
"4,29",1524341317920194560,Desus & Mero
"4,29",1522335387313524737,Jaws 2
"4,29",1523237353866682374,A Fantástica Máquina de Sonhos
"4,29",1522522333570760705,"Burns, Baby Burns"
"4,29",1521065249616453633,The Aunt Who Came to Dinner
"4,29",1519614041831792640,Super Bowl LV
"4,29",1523976608289148928,Redemption
"4,29",1523612013384978432,To Be Announced
"4,29",1522332612131385346,"Find It, Fix It, Flog It"
"4,29",1521606049307922434,"NCAA Tournament, First Round: Richmond at Pennsylvania"
"4,29",1522531997763002369,The Junior Professor Solution
"4,29",1521441803555065856,Soirée pyjama
"4,29",1517816692411273217,Bora SP
"4,29",1521786943788396545,Relief from inflammation
"4,29",1523618432222040064,Fish Town  10
"4,29",1521432161361924096,Jornal da Record - 24h
"4,29",1518891876132089856,Sonny Boy
"4,29",1520342137233059841,Nana Mouskouri at the BBC
"4,29",1521438581754978304,"A Pirate, Three Frogs and Prince"
"4,29",1524500451428749313,The Rapping Politician & The '90s Rap Icon
"4,29",1524329916187037696,Knights of the Pink Table; Music Mix Up
"4,29",1522878554660241408,Channel 4 News
"4,29",1519981589085655041,Murder at Chapel Hill
"4,29",1518173056778182656,The One With the Boobies
"4,29",1521794144670150658,Télématin
"4,29",1517808037045579776,Tmc Meteo
"4,29",1523257584450293760,Operation Dude Rescue: Part 1
"4,29",1520358373878759425,Edge of Tomorty: Rick Die Rickpeat
"4,29",1519972230041456643,Teleshopping
"4,29",1520353616116166657,Defcon 1
"4,29",1521789688373125121,Demain nous appartient
"4,29",1522898510344900614,"Sex, Lies and Vasectomies"
"4,29",1524336746082684928,W9 Hits
"4,29",1522315367028166657,Ideal World
"4,29",1520351150159007745,Relations toxiques
"4,29",1522894692408389632,Ma maison de A à Z
"4,29",1518161326631120897,Boston 25 Tonight
"4,29",1518899579042754560,F1 Rivalries
"4,29",1518532522136662016,Rencontre : Hervé Mayon
"4,29",1519270053597773824,MLB on TBS: Leadoff
"4,29",1519994375832432641,The Swedes
"4,29",1519617150079578113,Jessie's Big Break
"4,29",1519974868422328321,Ain't Nobody's Business If I Do
"4,29",1521069208783622144,Santo Culto em Seu Lar
"4,29",1522532728054292482,The Wayans Bros.
"4,29",1524341694514171905,ポップ UP!
"4,29",1523972564145434624,"Mom, Stop Lying! I'll Prove You're Cheating on Dad"
"4,29",1521789443891359745,Touche pas à mon poste !
"4,29",1523597945215406081,To Be Announced
"4,29",1518906005869846528,Météo
"4,29",1518170869528350721,SIGN OFF
"4,29",1520715224310898688,Reclame
"4,29",1519785933943439360,James
"4,29",1519780693814902785,This Is BBC Four
"4,29",1522897354994569216,Vengeance in Vegas
"4,29",1524325139168436225,First Move With Julia Chatterley
"4,29",1517809041317105665,Call the Midwife
"4,29",1523973054543458305,To Be Announced
"4,29",1521445584678227972,Pasta Party
"4,29",1517810126811394048,SIGN OFF
"4,29",1524506143095083012,Semi-Final
"4,29",1521085053379391488,The Demon Slayer Academy
"4,29",1523610229065195521,Spanish Grand Prix: Chequered Flag
"4,29",1523053642529468416,Border Controls Statement
"4,29",1520349791586115584,Sophomore Sluts
"4,29",1518161326157156352,Tampa Bay Bandits vs. Birmingham Stallions
"4,29",1524145329683107840,Holm vs. Vieira
"4,29",1519990754323537920,Questions pour un champion
"4,29",1519263767808282626,New Day With John Berman and Brianna Keilar
"4,29",1517810924152754176,Sorry Not Sorry
"4,29",1519983990542770177,Winter Games
"4,29",1517800544538038273,Boston 25 News at 5PM
"4,29",1517805835522519040,Jornal da Record - 24h
"4,29",1517815575220609025,Les Fluctuations du découplement
"4,29",1519991614088785920,TVZ
"4,29",1524490235245068288,The Universe Had Different Plans
"4,29",1519785934446743554,Teleshopping
"4,29",1518172236728791040,Patrick SmartPants; SquidBob TentaclePants
"4,29",1519790170500861952,"Espagne, les fous du volant sur l'autoroute des vacances"
"4,29",1522156392227868672,Jimmy Kimmel Live!
"4,29",1520358824091127809,Into the Wild Green Yonder: Part 2
"4,29",1517819082225061888,Météo régionale
"4,29",1522516960499539968,A Helping Hulk
"4,29",1520341928549576711,Les témoins de connexion
"4,29",1521435133198315521,Loose Lips Sink Ships
"4,29",1517813499736444928,Good Morning Sports Fans
"4,29",1521229574046044160,岡村隆史、上白石萌音、山田裕貴、豪華メンバー集結!
"4,29",1518173311791816705,Best Of 2021: Loop 3
"4,29",1521068328353091584,Promised Land
"4,29",1522164935542804480,Diabetic Lesbians and a Blushing Bride
"4,29",1518530710088216576,En guerre contre le bruit
"4,29",1523617919720075264,To Be Announced
"4,29",1522882994335195138,Ding Dongers; Animation Abomination
"4,29",1524324537176772608,NewsCenter 5 at 11:00
"4,29",1524337417255198720,Jogo Aberto - Debate
"4,29",1523774740116115456,Sky Sports News
"4,29",1522896842115018753,Love music
"4,29",1524138125940781057,Utterly Outrageous X-Rated Comedy
"4,29",1521448237722337283,The One Where Emma Cries
"4,29",1523761732136488961,Teleshopping
"4,29",1522878556652507136,"Mar Menor, Spain"
"4,29",1522896843121651712,ライオンのミライ☆モンスター
"4,29",1524143320624103425,This Is BBC One HD
"4,29",1522880805080428544,La p'tite librairie
"4,29",1518183683387056128,Teleshopping
"4,29",1520350869371310080,Wild Ones
"4,29",1521081444092633089,Would I Lie to You?
"4,29",1522875448035725315,"SRS Distribution 250, Qualifying"
"4,29",1519251952181211136,SportsCenter
"4,29",1518899327577378816,Sick Popes and a Red Ferrari
"4,29",1523610229593673728,Goodbye Kimi
"4,29",1523977847047475205,Inside the NBA
"4,29",1522159398205857793,The Take with Sophy Ridge
"4,29",1522163492735705088,Where No Fan Has Gone Before
"4,29",1522516454066704385,Kay Burley at Breakfast
"4,29",1522897083228770304,The Sorcerer
"4,29",1523978957086871554,To Be Announced
"4,29",1522876435681079297,Sebastien Raine
"4,29",1523962006893568000,美しい村 軽井沢 前編
"4,29",1522894691976441856,"Romy, femme libre"
"4,29",1518534163237720064,Sky News
"4,29",1523059381931184128,A Cold One
"4,29",1523607290212880384,Invisible Intruder
"4,29",1519416169010061312,Boston Bruins at Carolina Hurricanes
"4,29",1522516957295038464,Another Alice; Fergie Plays the Palace
"4,29",1520337368208736256,"Sister, Sister"
"4,29",1522332611661557760,Escape to the Chateau: DIY
"4,29",1519978004264353793,Lucknow Super Giants v Gujarat Titans
"4,29",1519613885266857984,SportsCenter
"4,29",1520716102388518914,Cracked Pot
"4,29",1522883968097349633,Essential
"4,29",1522676657802280960,Endurance
"4,29",1522510499966947328,Season Finale
"4,29",1521808255860678656,The Tunnels of Gaza
"4,29",1522882482609135616,The Early Rundown
"4,29",1518902617102974976,The Plagiarism Schism
"4,29",1519991842997084160,Castle Lodge Hotel
"4,29",1518550963862138880,1st Look
"4,29",1523962894102138881,Connecting Africa
"4,29",1522526794628231168,AC Milan v Atalanta
"4,29",1523613851408691201,Cleveland Browns at Baltimore Ravens
"4,29",1524322823312867328,お願い!ランキング presntsそだテレビ
"4,29",1521072166917210112,The Edge of Fashion
"4,29",1519974865654099968,The Perfect Pitch
"4,29",1519611328423358464,A Love Song for Everyone
"4,29",1519794927068008449,203
"4,29",1519247875686821888,Skip and Shannon: Undisputed
"4,29",1524506479578869760,To Be Announced
"4,29",1522509726956720128,All Stars Supergroup
"4,29",1522885612432281601,Deliveroo: How Do They Really Do It?
"4,29",1519265123927429121,Nique & Alice
"4,29",1522887142371840001,Rescue Knights: Pups Save a Dozing Dragon
"4,29",1522890627691651072,Cake Loss
"4,29",1523778057743441920,L'Equipe du soir
"4,29",1522896661608951809,Two Imposters
"4,29",1517803887087939585,NewsCenter 5 at Noon
"4,29",1518177419965853696,Nosso Agro
"4,29",1518542813259919360,De Strasbourg à Vancouver
"4,29",1520695680766930945,Teleshopping
"4,29",1522876434221461504,The Duel
"4,29",1521798931197222913,Miami Grand Prix: Race Highlights
"4,29",1520340262379171841,週刊さんまとマツコ
"4,29",1523961789104283648,Cake à la rhubarbe
"4,29",1523607949289029632,Legends and Rookies
"4,29",1522879200436178945,テレビショッピング
"4,29",1524344423097675776,Today With Hoda & Jenna
"4,29",1523245342715645952,Amanpour and Company
"4,29",1517819083516874752,19/20 : Journal national
"4,29",1518905636569772032,Thigh Gap and a Rack of Lamb
"4,29",1520702833036652545,All In
"4,29",1522165474783420416,The 700 Club
"4,29",1521786945340248064,RightThisMinute
"4,29",1520146404911370246,Dinogirl Fizz
"4,29",1522695304943788032,Kingswinford
"4,29",1521435134070706176,The Break-In
"4,29",1521786551839039488,Ben and Harriet
"4,29",1522517362674528256,"Affaire conclue, tout le monde a quelque chose à vendre"
"4,29",1524325138514149377,Quest Means Business
"4,29",1524344425308049408,Today 3rd Hour
"4,29",1523968145458819073,Deadly Breakfast Date
"4,29",1522153828912492544,Copa Libertadores Soccer
"4,29",1524500450887626753,Jasper's Weekend
"4,29",1519977568585142273,Walk the Line
"4,29",1523965311518535680,The Early Rundown
"4,29",1521797334216060930,Save On Your Grocery Bills!
"4,29",1518896205459189760,Lost and Found; Time of Goodbye
"4,29",1522682906610597888,Affaire conclue : la vie des objets
"4,29",1520708941012819969,New Zealand Warriors v South Sydney Rabbitohs
"4,29",1521244033430958080,Le Grand Journal
"4,29",1521800527876558849,Tudão MTV
"4,29",1522898510890237952,A Chorus Lie
"4,29",1520356390895644672,Ida Red
"4,29",1523975147727687680,Le Flambeau - Les aventuriers de Chupacabra
"4,29",1524503748030070784,Toll Booth Corrector
"4,29",1523969970694025217,"Great Childhood Friends, Lousy Roommates!; Short Temper, Long Rap Sheet!"
"4,29",1520699951050723328,Inside Africa
"4,29",1518538189631152129,Paid Programming
"4,29",1520138050164064257,BBC News
"4,29",1519989733065068545,Web
"4,29",1524503745488322565,The West Side Curmudgeon
"4,29",1517806293687279617,Olive et Otto à Shmumberlantd
"4,29",1520711392633835521,Dépendances secrètes
"4,29",1521432161710051328,Cidade Alerta DF
"4,29",1523964932089286656,To Be Announced
"4,29",1518899880382541824,Friends Without Benefits
"4,29",1520359107860963330,The Client
"4,29",1521591479252045824,ラヴィット!
"4,29",1522527922581475330,Paid Programming
"4,29",1519258831708049410,The Man From G.R.A.M.P.A.
"4,29",1518178985552670721,Professor Green
"4,29",1523979643090440193,TOKIOカケル
"4,29",1521960213301002241,Until We Leave Again
"4,29",1518184634504294400,NBC 10 Boston Weekend Today at 9:00am
"4,29",1523599985387864065,M6 Music
"4,29",1518531198888202240,NewsCenter 5 Weekend EyeOpener
"4,29",1522891653538742272,W9 hits gold
"4,29",1519271648997773313,Ali Wentworth Is Back With Her New Book and Shares a Surprising New Hobby!
"4,29",1522162280946798592,Morning Express With Robin Meade
"4,29",1522160301747056640,Tout le monde veut prendre sa place
"4,29",1521074302346403841,"Oh Brother, Where Art Thou?"
"4,29",1520869415465586688,Lilo & Stitch
"4,29",1523608226926792708,Nothing to Declare
"4,29",1522693899726114816,Météo
"4,29",1520346167007055872,Stop Search Seize
"4,29",1522891463327051776,CNN Newsroom With Alisyn Camerota and Victor Blackwell
"4,29",1521437233407946753,Peggy's Gone to Pots
"4,29",1522152804621508609,Kayla
"4,29",1521963052924497920,Playoffs: Finals
"4,29",1521438832926679042,Saudi Arabian Grand Prix: Stand Alone Race
"4,29",1522890628354371584,Bunny Therapy
"4,29",1523780930598440960,Vizinho É pra Essas Coisas
"4,29",1524123861683294208,TMZ
"4,29",1520357281547702272,"Help! Our Drunk Driving, Privileged Sons Are Drug Dealers!"
"4,29",1521799861695238145,NFL Total Access
"4,29",1521801451848142848,The Last Unicorn
"4,29",1520157346420248576,はやく起きた朝は…
"4,29",1520701071449985030,Home Sweet Home?
"4,29",1520350295271698433,Top streaming
"4,29",1521801762834812928,Nothing to Declare
"4,29",1521427693023100928,The Scare Boat
"4,29",1521072709639102466,Day 3
"4,29",1524130994265071616,La p'tite librairie
"4,29",1518536907797397505,Southside Strangler
"4,29",1523607003674816512,To Be Announced
"4,29",1519611328821792769,Dr. Emma Nose Mohs
"4,29",1523775946595061760,Top CStar
"4,29",1518548015853629440,Certain Poor Shepherds
"4,29",1524333248821620736,Best Of 2021: Loop 2
"4,29",1523960551004512257,バラバラ大作戦 イワクラと吉住の番組
"4,29",1520352777934835714,Chanel and Sterling CXLVI
"4,29",1520357555544870912,Daughter of the Most High
"4,29",1522894693503168512,Comment choisir un jeu vidéo pour ses enfants ?
"4,29",1519991843739475970,24 Hours in A&E
"4,29",1520357555691614208,Lock the Vote!
"4,29",1522335141485457409,Hollyoaks
"4,29",1521079787724304385,Grand prix de France
"4,29",1518161328304656384,Law&Crime Daily
"4,29",1518543704503439362,Surprises
"4,29",1522514547277373441,"I'm Not the Other Woman, She Is"
"4,29",1520156616355565569,Reversion: Supermarkets
"4,29",1524495524480491522,Sky News
"4,29",1524326290781720576,Chrisley Knows Best
"4,29",1524340157326905344,Chamber of Secrets
"4,29",1522527922581434369,Paid Programming
"4,29",1524337918440927232,Catfish: The TV Show
"4,29",1518546975548837888,Túnel do Amor
"4,29",1521600110907428864,Sky Sports News
"4,29",1522898513662648322,The Settlement
"4,29",1521076671830323200,Celui qui participait à une fête bidon
"4,29",1522898777098506241,The Copper Beeches
"4,29",1522174273292439552,Diana
"4,29",1523969295037788160,Another Look
"4,29",1522893438122795008,Protecting Our Children: A Balancing Act
"4,29",1524328040666320896,Out of the Doghouse
"4,29",1518531199446126593,Celebrity Page
"4,29",1521803140483346434,GP de Miami - Corrida
"4,29",1521439572726452224,Mamans & célèbres
"4,29",1522172111288107008,Teams TBA
"4,29",1523252061265022976,CNN Newsroom With Jim Acosta
"4,29",1522335387003154432,Your Witness
"4,29",1523764110202052608,国際報道2022
"4,29",1522173713629597696,The Test
"4,29",1521429673741217792,Valentine's Day
"4,29",1524329129658568704,To Be Announced
"4,29",1523605424343162880,Lestons
"4,29",1519780694880227328,Expedition Volcano
"4,29",1518691535994253312,Rencontre: Céline Basset
"4,29",1524494087490920449,NCAA Championships: Team Match Play Semifinals
"4,29",1522515183393927168,Downton Abbey
"4,29",1517806498918780929,19 November 1992
"4,29",1524322633705172993,The Wedding Ringer
"4,29",1522888968794112000,La villa des coeurs brisés
"4,29",1518176542601322497,Don Lemon Tonight
"4,29",1521795254772387840,Stop Brain Fog
"4,29",1521247515399491584,純烈ものがたり
"4,29",1519631855674216448,Carbon Dating and a Stuffed Raccoon
"4,29",1522676657798086656,Animal Park
"4,29",1523404763185905665,"Le hérisson, ce héros"
"4,29",1519270052196802560,The One With the Ring
"4,29",1522322836768968704,Roman Day
"4,29",1518899115790200837,Parking Wars
"4,29",1521072481821364226,"Four Hands, Eight Arms; Oil Saves the Day"
"4,29",1518177202788913152,Surprises
"4,29",1521246543830872066,Demolition and Design
"4,29",1523603645333327874,Mumbai Indians v Delhi Capitals
"4,29",1519252374178525184,One World with Zain Asher
"4,29",1524342491230572548,Native Land
"4,29",1521802041009475584,A Research Study and Czechoslovakian Wedding Pastries
"4,29",1523969972652756994,WBZ News 11p
"4,29",1519271171195244544,You've Got to Be a Football Hero
"4,29",1524328040460816390,Teasing; Shaun; Daddy Robot
"4,29",1521802919820943360,Réparer le cerveau
"4,29",1522676655524777986,BBC Weather
"4,29",1518547816527761408,Queen Bees
"4,29",1520338937482424320,EuroMillions
"4,29",1520336616107114496,SBT Brasil
"4,29",1517804813546704896,Paid Programming
"4,29",1519992271063568384,南武線
"4,29",1522511854811058176,Programmes de nuit
"4,29",1519623647899488256,Judge Jerry
"4,29",1518182081620103169,The Rise and Fall of the Green Poncho
"4,29",1522891847210729472,Denver Broncos at Kansas City Chiefs
"4,29",1523959821459857408,90 Day Fiancé
"4,29",1520351149399830528,L'esprit de Noël
"4,29",1523968145576275969,The Atlanta Serial Killer: Do You Know Where Your Children Are? Pt. 1
"4,29",1520341927459123200,Le grand petit réalisateur
"4,29",1520707561430740992,Paid Programming
"4,29",1522164410839552001,Ferne McCann: First Time Mum
"4,29",1523965310478413825,Sky News on the Hour
"4,29",1524503747979665408,The Friend
"4,29",1522532944614608896,Car accident? Free Legal Consultation
"4,29",1520337059780591616,Politics UK
"4,29",1520700833104490496,Second Round
"4,29",1523614798495182849,Ridiculousness
"4,29",1523761732023316480,Teleshopping
"4,29",1522893911982624768,Maya Jama
"4,29",1521427693316706304,Kelly; Lauren
"4,29",1518904203220946947,Chanel and Sterling CDXXXVIII
"4,29",1519267404378820608,Lindbergh Baby Kidnapping
"4,29",1519971854210912256,NASCAR Race Hub
"4,29",1519790383424704512,Darts Show
"4,29",1524325136903507968,CNN Newsroom with Rosemary Church
"4,29",1519615611378147328,DF no Ar
"4,29",1522156598562492416,Get Up
"4,29",1520138050159845378,BBC News
"4,29",1520711392633888769,Bon baiser de Gaby
"4,29",1522529813256306688,千鳥かまいたちアワー
"4,29",1517822788106563584,Defense Rests
"4,29",1524321686807490561,The Office
"4,29",1517813312058126336,Une nounou d'enfer
"4,29",1519248906088943617,The Daily Show With Trevor Noah
"4,29",1523958708908093440,To Be Announced
"4,29",1519618516013305856,Hora 1
"4,29",1521446987219972096,Mia: Week Five
"4,29",1524329129532813312,To Be Announced
"4,29",1524505418717745152,Faustão na Band
"4,29",1519617806911770624,Tmc Meteo
"4,29",1522893683556687872,Spooked
"4,29",1523599578607411201,And ... Cut!
"4,29",1519426974774530048,The One with the Dozen Lasagnes
"4,29",1519266937254989825,Ils s'engagent pour l'océan
"4,29",1517804085558140928,Get Up
"4,29",1519994377258500097,The Killer Robot Instability
"4,29",1520335979378212864,Entertainment Tonight
"4,29",1520351149240422400,Pas d'inquiétude
"4,29",1520347421070401536,Flora's Phone
"4,29",1519617550358769664,Télématin
"4,29",1524331982129311744,CBS Evening News With Norah O'Donnell
"4,29",1519613424291835904,城西・城北
"4,29",1520706000017260544,Help Is on the Way
"4,29",1517812594538471424,Best Of 2021: Loop 1
"4,29",1519972888148807683,Manbearpig
"4,29",1522519708347494401,Rye Whiskey Rebellion
"4,29",1524143320372432896,Newsday
"4,29",1518173606345207809,Lisa's Wedding
"4,29",1524330130260119552,2017
"4,29",1520356051853271040,BBC News
"4,29",1519976585134108672,カバン持ちさせてください!
"4,29",1519990752272478213,The Departed
"4,29",1522692686574018560,Newsday
"4,29",1520356052679610369,BBC News at Ten
"4,29",1518176725988913152,Monstres en puissance
"4,29",1517821437075083264,Counting Cows
"4,29",1523040120949010433,Teleshopping
"4,29",1519992271508180992,マツコ会議
"4,29",1519993319689924615,A Bite Mark and Broken Ribs: A Mother Accused of Abusing Her 16-Week-Old Baby
"4,29",1523619725544108034,Broadcast Wagstaff School News
"4,29",1522322835951169536,Perfect for Pip
"4,29",1518175721465597952,Grouchy Young Men
"4,29",1523971556166094853,Valentine's Day IV
"4,29",1521067872058937344,Inside Africa
"4,29",1520865682182664193,第56話
"4,29",1521793730440617985,Create Your World
"4,29",1519617147625824257,Winners and Losers
"4,29",1517813499941900289,Sky Sports News
"4,29",1517809042734739456,Problem at Sea
"4,29",1520146403049099264,Mr Dinosaur Is Lost
"4,29",1521790192910143488,Justin Timberlake; Keith Urban
"4,29",1519620738923196416,Cleveland Live!
"4,29",1519782666458959873,Celebrity Special
"4,29",1519994114372079616,SportsCenter
"4,29",1523964060747792384,Baby Fever?
"4,29",1517822788106547200,Windbreaker City
"4,29",1523599041161957379,Dr. Lee Nose Best!
"4,29",1521231503690133504,アカデミーナイトG
"4,29",1523610947125866497,Pas d'exception à la règle
"4,29",1523975147320799233,La boîte noire
"4,29",1523602400916869121,Rush Hour
"4,29",1519257309922291714,Day 4
"4,29",1522171480179576832,Terroirs d'excellence en Occitanie
"4,29",1524332997381484544,Jellyfishing; Plankton
"4,29",1520146405263773697,Yoga
"4,29",1523774315707076608,Newsモーニングサテライト
"4,29",1519985797411209220,Adam Spielberg
"4,29",1522876895318081537,It Takes Two to Tango
"4,29",1521788276134146048,The Bodyguard
"4,29",1518541143570485248,Manna-Fest With Perry Stone
"4,29",1519974865742090241,Dining Decorations
"4,29",1521963052555403265,Sportsman Series: Charlotte
"4,29",1521960213477089280,Brian's Tunnel Trouble
"4,29",1518899579952922624,Miami Grand Prix: 1st Practice
"4,29",1520706947594416128,Sandy's Nutty Nieces; Insecurity Guards
"4,29",1520345581691887617,Get Your Tatts Out: Kavos Ink
"4,29",1524493907328856071,Bienvenue au cirque
"4,29",1520341655517159424,2015: Kolkata Knight Riders V Kings Xi Punjab
"4,29",1521433681570582528,The Bubbler
"4,29",1521448240008228864,The Egg Salad Equivalency
"4,29",1521809665343909888,The Wayans Bros.
"4,29",1524126365829648384,Maître et esclave
"4,29",1521067870477643776,World Sport
"4,29",1520877188232347648,The West End
"4,29",1522166510315184128,4 Minutes of Maury DNA Updates ... They're Back!
"4,29",1522525428967084034,Programmes de nuit
"4,29",1517807375297630208,New Kid on the Chopping Block
"4,29",1518171661769404417,Charlie Catches a Leprechaun
"4,29",1517802559385202688,Loose Women
"4,29",1523611132228890628,Spanish Grand Prix: Race
"4,29",1520139031396319232,ITV Lunchtime News
"4,29",1524489392789762048,"HairClub. Regrow, Replace, Restore your Hair"
"4,29",1519248909385666560,Sex Toys - 50 Percent OFF!
"4,29",1519618710264188929,Lips Unsealed
"4,29",1523977239594881025,Paid Programming
"4,29",1524323799373467648,"Elisabeth II, 70 ans de règne, de secrets et de scandales"
"4,29",1519267786425397248,Negócio da China
"4,29",1520697733505454082,Excessive Force
"4,29",1520335349469175808,Tampa Bay Bandits vs. Birmingham Stallions
"4,29",1520151642682785792,Jaws Wired Shut
"4,29",1518162663217397760,Brotherhood
"4,29",1523616555459772416,Escale en baie de somme
"4,29",1522892349705125888,Hatfields & McCoys
"4,29",1519248907456319489,The Coon
"4,29",1518543702322417664,Best of
"4,29",1520705719401472001,RV Renovations 1
"4,29",1519614312947470336,One World with Zain Asher
"4,29",1523970233026834432,Pups Bear-ly Save Danny; Pups Save the Mayor's Tulips
"4,29",1518167656406282240,Sky News Including FYI
"4,29",1522319307346104320,The Pennine Way
"4,29",1520346849558732801,WBZ This Morning 6a
"4,29",1521802465653391361,Un dîner presque parfait
"4,29",1522521794401341440,The One Where Rachel Tells ...
"4,29",1523603906223230977,Disco Dragon
"4,29",1522522049272418305,Martin & Stefano
"4,29",1518901158235889666,Salve uma Queen
"4,29",1518160942718013440,Breana & Josh
"4,29",1519610883063779328,Chef Goes Nanners
"4,29",1523612013456285696,To Be Announced
"4,29",1521805046085693440,Summer Blades
"4,29",1524344174253727744,Paid Programming
"4,29",1518539346940362752,The Shawshank Redemption
"4,29",1519617550794977282,Journal de 13h
"4,29",1518894832189513732,Télématin
"4,29",1519994378139234305,Don't Train on My Parade
"4,29",1521809666442883073,My Wife and Kids
"4,29",1523257169159675904,To Be Announced
"4,29",1523257345668644864,FNN Live News α
"4,29",1518700844916494336,Top clip
"4,29",1518163093557104640,Le 1945
"4,29",1522696040687669250,直接対決!?初めての三角関係に衝撃結末
